index,pred
22767,1 顆星
7319,5 顆星
21958,1 顆星
3225,1 顆星
12367,1 顆星
28176,1 顆星
13188,1 顆星
28848,1 顆星
6726,5 顆星
2893,5 顆星
4862,5 顆星
2929,3 顆星
701,1 顆星
1375,1 顆星
8909,5 顆星
3720,5 顆星
13569,5 顆星
22009,5 顆星
7269,1 顆星
29750,4 顆星
9601,1 顆星
12922,5 顆星
5594,5 顆星
17672,5 顆星
25984,3 顆星
3689,5 顆星
2628,4 顆星
4693,1 顆星
6941,1 顆星
14521,5 顆星
3810,1 顆星
28243,5 顆星
13607,1 顆星
8460,5 顆星
25844,1 顆星
28603,5 顆星
14373,5 顆星
20023,4 顆星
18401,5 顆星
8686,1 顆星
22915,1 顆星
21625,5 顆星
10165,5 顆星
10669,1 顆星
9765,1 顆星
17233,1 顆星
4937,3 顆星
23185,5 顆星
11884,5 顆星
30144,1 顆星
23101,1 顆星
8999,5 顆星
1932,1 顆星
14150,1 顆星
15376,5 顆星
2567,5 顆星
21732,1 顆星
15859,1 顆星
17441,1 顆星
1778,5 顆星
9846,1 顆星
26069,1 顆星
8457,1 顆星
7696,5 顆星
11836,4 顆星
2786,5 顆星
9151,5 顆星
4659,5 顆星
9962,1 顆星
465,5 顆星
1467,5 顆星
28772,1 顆星
340,1 顆星
24349,5 顆星
3012,1 顆星
13734,5 顆星
25050,3 顆星
9090,5 顆星
30727,5 顆星
26605,5 顆星
25426,1 顆星
26136,1 顆星
19059,2 顆星
7091,5 顆星
17626,3 顆星
14499,1 顆星
21527,1 顆星
15994,1 顆星
17862,4 顆星
30636,1 顆星
25338,1 顆星
20211,5 顆星
21348,1 顆星
7744,5 顆星
16450,1 顆星
22467,1 顆星
21631,5 顆星
23201,1 顆星
29587,5 顆星
9212,5 顆星
3454,5 顆星
19312,5 顆星
24337,5 顆星
30853,5 顆星
27348,5 顆星
18835,1 顆星
5033,1 顆星
15803,5 顆星
11964,1 顆星
30577,5 顆星
21211,1 顆星
27709,1 顆星
28956,1 顆星
27307,1 顆星
4614,1 顆星
27621,5 顆星
18426,1 顆星
14663,1 顆星
16611,5 顆星
18624,5 顆星
13936,5 顆星
13826,4 顆星
2038,1 顆星
1974,1 顆星
18595,1 顆星
4042,5 顆星
3349,5 顆星
18435,1 顆星
2595,5 顆星
12479,1 顆星
11823,1 顆星
21130,5 顆星
25011,1 顆星
15312,5 顆星
10345,1 顆星
2265,1 顆星
10916,1 顆星
18631,5 顆星
8544,1 顆星
10917,1 顆星
17475,1 顆星
14403,4 顆星
28266,5 顆星
30415,1 顆星
167,1 顆星
11981,5 顆星
2607,5 顆星
5144,1 顆星
3426,2 顆星
1797,5 顆星
12472,5 顆星
31337,1 顆星
22438,1 顆星
22486,5 顆星
25257,5 顆星
11775,1 顆星
2552,2 顆星
14467,5 顆星
11446,5 顆星
12984,5 顆星
27304,1 顆星
9433,3 顆星
16360,5 顆星
7050,5 顆星
83,1 顆星
26952,4 顆星
15129,1 顆星
29102,5 顆星
11620,1 顆星
8968,1 顆星
126,5 顆星
7656,1 顆星
16948,3 顆星
11148,1 顆星
28841,5 顆星
10498,1 顆星
19616,1 顆星
23879,5 顆星
1497,5 顆星
17090,1 顆星
24693,1 顆星
30469,3 顆星
22973,5 顆星
586,1 顆星
23459,1 顆星
12505,4 顆星
6630,5 顆星
22695,5 顆星
24861,1 顆星
2238,1 顆星
31279,1 顆星
31246,2 顆星
23422,1 顆星
6957,1 顆星
7922,1 顆星
20231,5 顆星
21282,2 顆星
26312,5 顆星
24216,5 顆星
30258,1 顆星
23223,1 顆星
26096,1 顆星
17797,1 顆星
15022,1 顆星
29773,1 顆星
13493,1 顆星
6682,1 顆星
9127,5 顆星
22215,5 顆星
23628,1 顆星
21801,1 顆星
30364,1 顆星
18095,1 顆星
9180,5 顆星
11501,1 顆星
13477,1 顆星
28157,1 顆星
14729,1 顆星
26108,1 顆星
4640,5 顆星
12082,1 顆星
9340,5 顆星
506,1 顆星
12077,1 顆星
19648,4 顆星
12433,1 顆星
22378,5 顆星
30422,5 顆星
3215,1 顆星
26816,5 顆星
6644,5 顆星
2574,3 顆星
23158,1 顆星
5909,5 顆星
18817,5 顆星
2824,1 顆星
31135,5 顆星
31312,1 顆星
24629,1 顆星
22459,1 顆星
30680,3 顆星
15337,5 顆星
26644,5 顆星
24151,1 顆星
18084,5 顆星
17428,1 顆星
29175,1 顆星
27957,1 顆星
2416,4 顆星
11763,5 顆星
27185,1 顆星
8806,5 顆星
18748,5 顆星
5849,5 顆星
24054,1 顆星
12133,5 顆星
22738,5 顆星
12513,1 顆星
13286,1 顆星
24323,1 顆星
4236,4 顆星
15164,4 顆星
18698,1 顆星
30124,1 顆星
26560,1 顆星
10797,1 顆星
31432,5 顆星
20821,1 顆星
16398,1 顆星
18353,1 顆星
22750,1 顆星
28440,5 顆星
20846,1 顆星
5236,5 顆星
17579,4 顆星
4387,1 顆星
7734,1 顆星
18248,5 顆星
2143,5 顆星
20527,1 顆星
19067,5 顆星
12950,4 顆星
22844,5 顆星
25039,1 顆星
16582,5 顆星
19634,5 顆星
19860,5 顆星
10187,5 顆星
17964,5 顆星
890,5 顆星
29709,5 顆星
493,1 顆星
26326,5 顆星
18116,1 顆星
13005,1 顆星
8361,5 顆星
4776,3 顆星
15439,1 顆星
18935,1 顆星
1749,5 顆星
10807,1 顆星
15658,1 顆星
14793,5 顆星
12945,5 顆星
26511,1 顆星
29721,1 顆星
2862,5 顆星
3930,5 顆星
26753,5 顆星
3161,2 顆星
1817,1 顆星
4661,1 顆星
24221,1 顆星
28155,2 顆星
30766,2 顆星
12686,5 顆星
15463,5 顆星
9346,5 顆星
463,5 顆星
29542,1 顆星
16117,5 顆星
4490,5 顆星
13887,5 顆星
20925,5 顆星
18983,1 顆星
6978,5 顆星
16681,3 顆星
9771,5 顆星
20216,1 顆星
9505,4 顆星
10931,5 顆星
9671,5 顆星
9075,5 顆星
28326,1 顆星
15427,1 顆星
24777,2 顆星
28692,1 顆星
16244,4 顆星
11470,1 顆星
19560,1 顆星
17658,4 顆星
14699,1 顆星
21725,5 顆星
16223,5 顆星
31075,1 顆星
486,1 顆星
2851,5 顆星
26926,4 顆星
1970,1 顆星
27739,5 顆星
19683,5 顆星
10973,1 顆星
1774,1 顆星
28688,5 顆星
29637,5 顆星
914,4 顆星
12914,1 顆星
24388,1 顆星
6429,1 顆星
30757,1 顆星
4072,1 顆星
30428,1 顆星
5382,5 顆星
12269,1 顆星
13149,1 顆星
20032,4 顆星
9079,1 顆星
1,1 顆星
979,1 顆星
23436,1 顆星
17367,5 顆星
19284,1 顆星
8224,5 顆星
10387,1 顆星
18707,1 顆星
14190,5 顆星
5391,1 顆星
6710,1 顆星
25040,1 顆星
15919,1 顆星
25947,1 顆星
21493,5 顆星
8110,1 顆星
2803,1 顆星
13645,1 顆星
218,1 顆星
11936,1 顆星
28651,1 顆星
19761,5 顆星
17616,4 顆星
27318,1 顆星
22657,5 顆星
6583,5 顆星
25161,1 顆星
20742,5 顆星
27487,5 顆星
10074,5 顆星
28904,1 顆星
30000,5 顆星
27005,5 顆星
22870,2 顆星
14707,1 顆星
23241,1 顆星
23499,1 顆星
10405,1 顆星
11368,5 顆星
15351,5 顆星
25421,1 顆星
31127,1 顆星
12909,5 顆星
1729,1 顆星
16970,4 顆星
8195,4 顆星
21270,5 顆星
9862,1 顆星
7032,2 顆星
25601,5 顆星
367,5 顆星
9214,3 顆星
25645,5 顆星
28151,1 顆星
29009,1 顆星
995,1 顆星
12730,4 顆星
15545,1 顆星
27118,5 顆星
5159,1 顆星
21109,3 顆星
31304,5 顆星
11577,1 顆星
21921,1 顆星
9610,5 顆星
1215,5 顆星
27419,1 顆星
10648,5 顆星
6749,5 顆星
7736,2 顆星
20159,5 顆星
6260,5 顆星
16044,5 顆星
19549,5 顆星
24692,1 顆星
10233,1 顆星
8388,5 顆星
29249,1 顆星
307,5 顆星
1061,4 顆星
23331,5 顆星
16355,1 顆星
15749,1 顆星
26048,5 顆星
393,1 顆星
7328,1 顆星
5895,5 顆星
27187,5 顆星
7470,5 顆星
6464,1 顆星
16764,4 顆星
31046,1 顆星
14601,1 顆星
18275,5 顆星
3034,5 顆星
4964,1 顆星
719,5 顆星
10889,1 顆星
6374,1 顆星
2344,1 顆星
21333,1 顆星
21570,1 顆星
7694,4 顆星
14501,5 顆星
2936,1 顆星
6521,5 顆星
16165,5 顆星
2196,5 顆星
1631,5 顆星
2302,5 顆星
1918,1 顆星
29501,4 顆星
26033,5 顆星
28054,1 顆星
27775,1 顆星
9365,1 顆星
12937,1 顆星
28735,1 顆星
18614,1 顆星
18490,5 顆星
29893,1 顆星
23714,1 顆星
7925,5 顆星
19674,1 顆星
743,5 顆星
30912,1 顆星
8814,1 顆星
26434,1 顆星
14512,5 顆星
17050,5 顆星
25154,1 顆星
30749,1 顆星
20435,1 顆星
15879,1 顆星
8676,1 顆星
27908,5 顆星
13114,5 顆星
19115,5 顆星
19917,1 顆星
23349,2 顆星
16296,1 顆星
15989,5 顆星
20401,5 顆星
3562,1 顆星
22709,5 顆星
13170,4 顆星
1094,1 顆星
18606,1 顆星
5615,5 顆星
2165,1 顆星
19633,1 顆星
25333,1 顆星
14834,1 顆星
8521,1 顆星
27909,1 顆星
23116,5 顆星
17961,5 顆星
12309,5 顆星
13383,1 顆星
18973,5 顆星
18590,5 顆星
8288,1 顆星
23724,1 顆星
8264,5 顆星
3938,1 顆星
5661,1 顆星
6450,1 顆星
13920,1 顆星
25659,1 顆星
6064,5 顆星
17071,5 顆星
13470,5 顆星
30721,1 顆星
1229,5 顆星
12825,1 顆星
17330,1 顆星
4982,5 顆星
11672,2 顆星
2202,1 顆星
9152,5 顆星
26021,5 顆星
4302,1 顆星
27951,5 顆星
5491,1 顆星
27643,2 顆星
1725,1 顆星
15495,5 顆星
11043,1 顆星
22067,5 顆星
13058,5 顆星
26934,5 顆星
30329,1 顆星
17304,5 顆星
31282,1 顆星
2298,5 顆星
7277,2 顆星
13773,5 顆星
6942,5 顆星
22395,1 顆星
3299,5 顆星
11859,1 顆星
29883,1 顆星
11345,5 顆星
11536,5 顆星
28910,1 顆星
12943,5 顆星
11570,5 顆星
15049,1 顆星
19769,3 顆星
28564,1 顆星
26712,1 顆星
29178,5 顆星
25500,1 顆星
21297,4 顆星
14832,1 顆星
22117,1 顆星
6109,5 顆星
28059,1 顆星
31280,1 顆星
12365,4 顆星
19473,2 顆星
19701,1 顆星
5309,5 顆星
6544,5 顆星
206,1 顆星
936,4 顆星
2505,1 顆星
1893,1 顆星
21286,5 顆星
17385,1 顆星
30693,5 顆星
12301,5 顆星
22124,1 顆星
16553,5 顆星
18593,5 顆星
9165,1 顆星
15107,1 顆星
726,1 顆星
5530,1 顆星
20926,4 顆星
6298,5 顆星
13338,1 顆星
12371,1 顆星
22071,1 顆星
9954,5 顆星
11353,5 顆星
20835,1 顆星
19689,1 顆星
11162,5 顆星
14426,5 顆星
2358,1 顆星
6441,5 顆星
25976,5 顆星
25072,1 顆星
18937,5 顆星
1158,5 顆星
29223,1 顆星
10647,5 顆星
7322,1 顆星
21148,1 顆星
2502,5 顆星
12708,5 顆星
21558,5 顆星
15845,5 顆星
3018,1 顆星
7988,1 顆星
28979,1 顆星
6574,1 顆星
20288,1 顆星
27197,5 顆星
1790,5 顆星
29557,1 顆星
9744,1 顆星
9702,1 顆星
30816,5 顆星
4711,5 顆星
765,1 顆星
19434,5 顆星
15676,5 顆星
21201,5 顆星
5830,1 顆星
478,1 顆星
25255,1 顆星
11456,1 顆星
19531,1 顆星
4276,5 顆星
31247,5 顆星
11133,5 顆星
26107,1 顆星
1106,1 顆星
29493,1 顆星
20078,5 顆星
6705,1 顆星
25021,5 顆星
6525,5 顆星
16406,5 顆星
20900,1 顆星
27940,5 顆星
30107,1 顆星
30202,1 顆星
5666,1 顆星
6144,1 顆星
24113,1 顆星
16601,5 顆星
10164,1 顆星
49,1 顆星
23086,5 顆星
21946,1 顆星
4687,5 顆星
31303,1 顆星
13237,5 顆星
30192,4 顆星
30847,1 顆星
29258,1 顆星
5765,1 顆星
29666,5 顆星
30580,3 顆星
11789,1 顆星
18180,5 顆星
12535,5 顆星
14648,5 顆星
13715,1 顆星
25702,5 顆星
23239,3 顆星
26802,5 顆星
7209,5 顆星
14121,1 顆星
14152,1 顆星
24384,4 顆星
15923,1 顆星
16910,5 顆星
12461,5 顆星
8203,5 顆星
30102,1 顆星
7057,1 顆星
20778,1 顆星
12159,5 顆星
8665,1 顆星
22820,1 顆星
26061,1 顆星
3715,4 顆星
21749,5 顆星
11226,2 顆星
3790,1 顆星
29083,3 顆星
16648,5 顆星
18238,5 顆星
27907,3 顆星
7437,1 顆星
571,5 顆星
2772,5 顆星
2447,5 顆星
14749,5 顆星
13660,1 顆星
26410,1 顆星
18705,1 顆星
13215,5 顆星
25625,1 顆星
8732,5 顆星
6560,5 顆星
21997,1 顆星
2923,4 顆星
23444,1 顆星
1494,1 顆星
29299,5 顆星
14966,1 顆星
1840,5 顆星
8551,1 顆星
11855,5 顆星
9479,5 顆星
24199,1 顆星
18542,5 顆星
1441,1 顆星
28306,1 顆星
26904,1 顆星
3627,1 顆星
6216,1 顆星
20934,1 顆星
30902,4 顆星
660,1 顆星
1743,4 顆星
2839,5 顆星
3729,5 顆星
2058,5 顆星
15297,5 顆星
5754,5 顆星
9903,1 顆星
19589,2 顆星
15578,1 顆星
22967,1 顆星
26144,1 顆星
4136,1 顆星
18711,1 顆星
20621,1 顆星
17000,5 顆星
12704,1 顆星
5518,5 顆星
11101,1 顆星
8782,5 顆星
6632,5 顆星
23636,1 顆星
12932,4 顆星
21254,1 顆星
13222,1 顆星
18917,1 顆星
29486,1 顆星
6275,1 顆星
15860,5 顆星
15531,1 顆星
25312,1 顆星
21644,4 顆星
22305,1 顆星
14259,1 顆星
6277,1 顆星
12560,5 顆星
9905,1 顆星
4478,5 顆星
25018,5 顆星
8419,1 顆星
28147,5 顆星
11831,4 顆星
25290,5 顆星
7787,5 顆星
13311,3 顆星
23308,5 顆星
4393,1 顆星
27012,5 顆星
2117,5 顆星
10047,1 顆星
7042,1 顆星
17364,1 顆星
7024,1 顆星
25732,1 顆星
10620,3 顆星
17612,1 顆星
10562,1 顆星
635,5 顆星
4768,5 顆星
422,4 顆星
17568,5 顆星
24348,5 顆星
16836,5 顆星
11637,5 顆星
20299,3 顆星
25414,5 顆星
3374,1 顆星
15838,5 顆星
31321,1 顆星
22173,1 顆星
18250,5 顆星
5999,5 顆星
1000,1 顆星
17300,1 顆星
739,1 顆星
28710,1 顆星
5188,5 顆星
28078,1 顆星
26642,4 顆星
17836,5 顆星
21554,5 顆星
25681,1 顆星
19508,1 顆星
21400,5 顆星
12347,5 顆星
15084,4 顆星
13038,5 顆星
1157,5 顆星
811,5 顆星
12756,5 顆星
26509,1 顆星
22301,1 顆星
15179,3 顆星
19510,5 顆星
25382,1 顆星
25445,1 顆星
3561,5 顆星
5790,2 顆星
9708,4 顆星
10450,1 顆星
15491,1 顆星
29328,1 顆星
3662,5 顆星
12225,5 顆星
9696,1 顆星
22947,5 顆星
8328,1 顆星
9465,1 顆星
28513,1 顆星
1786,4 顆星
29063,5 顆星
2018,1 顆星
6772,5 顆星
15133,1 顆星
6645,5 顆星
19126,1 顆星
10804,1 顆星
18634,1 顆星
8941,2 顆星
21131,1 顆星
9543,1 顆星
2032,1 顆星
25188,1 顆星
9750,5 顆星
10307,5 顆星
21955,5 顆星
28487,5 顆星
27001,5 顆星
17743,1 顆星
10517,1 顆星
23287,1 顆星
27900,5 顆星
1352,1 顆星
9101,2 顆星
9276,1 顆星
25360,1 顆星
30363,1 顆星
23305,5 顆星
31455,5 顆星
7345,5 顆星
29527,3 顆星
26065,5 顆星
4732,1 顆星
7727,4 顆星
12376,1 顆星
28210,1 顆星
891,1 顆星
12622,1 顆星
2206,1 顆星
28116,5 顆星
21690,1 顆星
3369,2 顆星
7921,5 顆星
25411,1 顆星
15714,5 顆星
3029,2 顆星
8410,1 顆星
30358,1 顆星
6456,4 顆星
146,1 顆星
16831,5 顆星
26269,1 顆星
13886,5 顆星
25649,1 顆星
13891,1 顆星
12991,4 顆星
1883,1 顆星
14412,1 顆星
24471,1 顆星
28605,1 顆星
16280,5 顆星
4605,5 顆星
12912,5 顆星
31224,1 顆星
27084,5 顆星
22964,1 顆星
4902,5 顆星
12723,4 顆星
28493,1 顆星
3782,1 顆星
21786,1 顆星
14858,1 顆星
28585,1 顆星
20095,1 顆星
7798,5 顆星
25345,1 顆星
27447,1 顆星
30377,5 顆星
10626,4 顆星
17773,5 顆星
18765,1 顆星
8185,1 顆星
10349,5 顆星
29748,5 顆星
7657,5 顆星
1144,5 顆星
2781,1 顆星
11308,1 顆星
4438,1 顆星
9979,1 顆星
8466,1 顆星
20368,5 顆星
29055,5 顆星
8072,1 顆星
16586,1 顆星
7683,1 顆星
4089,3 顆星
15532,5 顆星
18656,1 顆星
24779,1 顆星
18339,5 顆星
24630,1 顆星
1683,1 顆星
3427,5 顆星
26462,1 顆星
28032,5 顆星
23095,1 顆星
12552,5 顆星
31064,5 顆星
1121,5 顆星
6539,5 顆星
394,5 顆星
3853,5 顆星
28548,5 顆星
25395,4 顆星
24498,1 顆星
25914,5 顆星
17055,3 顆星
17325,1 顆星
8557,4 顆星
15920,5 顆星
19742,5 顆星
29280,1 顆星
11734,1 顆星
11091,5 顆星
25910,5 顆星
3380,5 顆星
19141,1 顆星
14459,5 顆星
6129,5 顆星
17991,5 顆星
11419,1 顆星
28341,1 顆星
24754,5 顆星
29619,5 顆星
18041,1 顆星
2917,1 顆星
21359,1 顆星
31445,1 顆星
29640,1 顆星
25589,5 顆星
27268,5 顆星
27672,1 顆星
168,1 顆星
16074,1 顆星
17916,5 顆星
256,5 顆星
1189,1 顆星
2941,5 顆星
22005,1 顆星
2193,5 顆星
25506,5 顆星
21613,1 顆星
16507,5 顆星
11111,5 顆星
14066,1 顆星
29261,1 顆星
10860,5 顆星
11824,1 顆星
26850,5 顆星
12804,1 顆星
8818,1 顆星
29060,5 顆星
22677,5 顆星
13297,1 顆星
1849,5 顆星
9551,1 顆星
9073,5 顆星
23260,1 顆星
24615,5 顆星
28127,5 顆星
22088,3 顆星
28254,1 顆星
54,5 顆星
18138,1 顆星
8042,1 顆星
26989,4 顆星
4325,5 顆星
8939,5 顆星
16225,1 顆星
16566,5 顆星
13006,5 顆星
24876,5 顆星
1634,2 顆星
17684,5 顆星
23153,1 顆星
1112,5 顆星
8767,1 顆星
6447,5 顆星
28375,5 顆星
5199,1 顆星
7910,1 顆星
26374,1 顆星
5439,5 顆星
1752,1 顆星
25833,1 顆星
23068,1 顆星
17351,5 顆星
17298,3 顆星
26445,5 顆星
10518,1 顆星
28995,1 顆星
27061,4 顆星
27832,1 顆星
30686,5 顆星
28152,1 顆星
20236,5 顆星
3243,5 顆星
648,3 顆星
17044,1 顆星
5897,1 顆星
25936,5 顆星
15421,5 顆星
30253,3 顆星
18322,5 顆星
2911,5 顆星
20011,5 顆星
27446,1 顆星
7023,1 顆星
18376,5 顆星
19020,1 顆星
24146,5 顆星
29816,1 顆星
12388,1 顆星
17971,5 顆星
2123,1 顆星
24002,1 顆星
24140,5 顆星
18245,1 顆星
20097,5 顆星
13015,1 顆星
28442,5 顆星
15560,1 顆星
573,5 顆星
29476,1 顆星
26630,5 顆星
21598,1 顆星
13837,1 顆星
18024,5 顆星
18533,5 顆星
6882,1 顆星
306,1 顆星
3352,1 顆星
29899,1 顆星
15069,1 顆星
7645,5 顆星
31101,5 顆星
27095,5 顆星
5316,5 顆星
12561,3 顆星
16289,5 顆星
2747,5 顆星
8293,1 顆星
29544,1 顆星
25384,1 顆星
21024,1 顆星
13875,5 顆星
1747,5 顆星
25002,1 顆星
17651,1 顆星
31028,5 顆星
15901,5 顆星
21877,5 顆星
27288,1 顆星
8997,5 顆星
23679,1 顆星
16541,5 顆星
25092,4 顆星
17549,5 顆星
9955,4 顆星
12357,4 顆星
21780,1 顆星
19832,1 顆星
21051,4 顆星
12573,2 顆星
19592,5 顆星
23338,1 顆星
5819,1 顆星
6538,1 顆星
7984,1 顆星
19191,5 顆星
14768,1 顆星
16233,5 顆星
30708,5 顆星
15591,1 顆星
11113,1 顆星
20224,1 顆星
7611,4 顆星
17621,1 顆星
2608,5 顆星
29820,1 顆星
19452,5 顆星
7803,1 顆星
21027,1 顆星
22922,5 顆星
2715,5 顆星
17832,1 顆星
11578,5 顆星
9948,5 顆星
20348,1 顆星
27757,1 顆星
29957,5 顆星
24643,1 顆星
2658,1 顆星
13863,1 顆星
6971,1 顆星
22198,4 顆星
9826,1 顆星
2696,5 顆星
1649,1 顆星
9827,1 顆星
23569,5 顆星
19569,5 顆星
26977,3 顆星
30743,1 顆星
19401,1 顆星
23670,1 顆星
26738,5 顆星
2622,5 顆星
6648,1 顆星
11046,1 顆星
30332,5 顆星
2468,5 顆星
12346,4 顆星
22241,5 顆星
19372,5 顆星
19000,1 顆星
26160,1 顆星
31134,1 顆星
19796,1 顆星
13155,5 顆星
4127,5 顆星
6164,5 顆星
4126,4 顆星
17447,1 顆星
14410,5 顆星
23252,1 顆星
18512,4 顆星
26298,1 顆星
7795,1 顆星
15881,5 顆星
23953,1 顆星
27639,5 顆星
4083,5 顆星
24316,5 顆星
16639,1 顆星
22997,1 顆星
23232,1 顆星
8718,1 顆星
7551,5 顆星
24053,1 顆星
17049,5 顆星
28171,1 顆星
7783,5 顆星
10107,5 顆星
19896,1 顆星
22251,1 顆星
5757,5 顆星
374,1 顆星
18506,1 顆星
18217,1 顆星
12578,1 顆星
20986,5 顆星
21977,1 顆星
9676,5 顆星
9860,2 顆星
18902,1 顆星
13140,5 顆星
16292,5 顆星
19522,2 顆星
25937,5 顆星
4728,5 顆星
30684,1 顆星
30320,5 顆星
15012,1 顆星
1318,5 顆星
26109,1 顆星
17406,1 顆星
20297,1 顆星
2072,5 顆星
5314,1 顆星
28991,5 顆星
13585,1 顆星
15460,5 顆星
13404,1 顆星
9194,5 顆星
16852,5 顆星
12131,1 顆星
22030,5 顆星
17929,1 顆星
16378,1 顆星
19160,3 顆星
3819,1 顆星
9867,1 顆星
16356,1 顆星
220,1 顆星
3670,5 顆星
17346,5 顆星
13362,1 顆星
11947,1 顆星
23559,5 顆星
22228,5 顆星
22824,1 顆星
20106,5 顆星
9025,5 顆星
17914,1 顆星
30368,1 顆星
9096,5 顆星
30375,1 顆星
12610,1 顆星
16096,5 顆星
25060,1 顆星
18696,5 顆星
2920,5 顆星
21233,5 顆星
30576,5 顆星
5948,5 顆星
11516,5 顆星
8541,1 顆星
30484,5 顆星
13310,1 顆星
25083,5 顆星
4911,5 顆星
19541,5 顆星
24494,5 顆星
27868,5 顆星
1485,4 顆星
8887,5 顆星
177,5 顆星
18827,1 顆星
1450,1 顆星
13417,1 顆星
1976,5 顆星
4949,1 顆星
7609,4 顆星
663,1 顆星
15539,5 顆星
20988,1 顆星
21533,5 顆星
21391,1 顆星
23110,1 顆星
5418,2 顆星
2558,5 顆星
1058,5 顆星
7481,5 顆星
26304,5 顆星
9504,1 顆星
1522,4 顆星
15587,1 顆星
26258,1 顆星
24552,5 顆星
1593,5 顆星
11828,1 顆星
31401,5 顆星
7461,1 顆星
28170,4 顆星
17476,5 顆星
26623,1 顆星
28624,1 顆星
9057,1 顆星
8666,1 顆星
25283,5 顆星
25110,1 顆星
30437,1 顆星
22769,1 顆星
16144,1 顆星
7964,1 顆星
8484,5 顆星
12302,4 顆星
6420,1 顆星
11210,5 顆星
14030,1 顆星
2017,1 顆星
9682,5 顆星
20116,5 顆星
7868,1 顆星
22867,1 顆星
27624,1 顆星
2008,1 顆星
950,1 顆星
1237,2 顆星
17767,5 顆星
1931,5 顆星
15145,5 顆星
24639,5 顆星
7623,2 顆星
14464,5 顆星
11361,5 顆星
20016,5 顆星
1635,1 顆星
4819,5 顆星
17326,1 顆星
26609,5 顆星
5767,1 顆星
8096,5 顆星
17708,5 顆星
10292,1 顆星
16419,4 顆星
789,1 顆星
24213,1 顆星
10152,5 顆星
5078,4 顆星
24013,5 顆星
19941,5 顆星
13633,1 顆星
16442,1 顆星
22794,1 顆星
8744,5 顆星
24903,1 顆星
23497,1 顆星
8875,5 顆星
7021,5 顆星
1703,5 顆星
9319,1 顆星
23567,5 顆星
14416,5 顆星
26034,5 顆星
12157,1 顆星
14550,1 顆星
8658,5 顆星
20012,5 顆星
23992,1 顆星
23458,1 顆星
14363,1 顆星
15561,1 顆星
21389,5 顆星
13847,1 顆星
11700,5 顆星
6943,1 顆星
12321,1 顆星
19523,4 顆星
17257,1 顆星
349,5 顆星
28099,1 顆星
18849,5 顆星
16235,1 顆星
16470,5 顆星
19601,5 顆星
7499,5 顆星
11306,5 顆星
24465,1 顆星
11077,1 顆星
18681,1 顆星
3733,4 顆星
8566,5 顆星
13753,5 顆星
3092,5 顆星
7923,5 顆星
19530,1 顆星
14093,5 顆星
12280,5 顆星
1823,1 顆星
29056,1 顆星
1796,5 顆星
8512,2 顆星
18924,5 顆星
18293,4 顆星
25491,4 顆星
5764,3 顆星
19711,5 顆星
17324,1 顆星
31047,1 顆星
31296,2 顆星
13158,5 顆星
5483,5 顆星
8180,1 顆星
28596,1 顆星
17135,3 顆星
24462,2 顆星
23164,5 顆星
23794,1 顆星
9175,1 顆星
29131,5 顆星
1024,5 顆星
24713,1 顆星
13309,5 顆星
8692,1 顆星
16427,2 顆星
6986,5 顆星
11614,1 顆星
6011,1 顆星
5096,1 顆星
6347,1 顆星
3731,1 顆星
16340,1 顆星
9248,1 顆星
22527,5 顆星
18824,1 顆星
5349,5 顆星
10044,5 顆星
12395,5 顆星
28609,1 顆星
19480,1 顆星
3320,1 顆星
13567,3 顆星
29983,4 顆星
20811,1 顆星
7888,5 顆星
16967,5 顆星
5896,1 顆星
7698,5 顆星
17620,4 顆星
11541,5 顆星
3390,1 顆星
29905,1 顆星
28292,1 顆星
751,5 顆星
26275,1 顆星
15216,2 顆星
23074,5 顆星
29702,1 顆星
12799,1 顆星
23722,5 顆星
22536,1 顆星
16809,5 顆星
7001,1 顆星
1434,1 顆星
6911,5 顆星
9081,1 顆星
29809,1 顆星
13505,1 顆星
10791,3 顆星
27568,1 顆星
11692,1 顆星
14193,1 顆星
5933,1 顆星
18427,2 顆星
10168,5 顆星
4014,5 顆星
20220,5 顆星
20033,5 顆星
27391,1 顆星
22320,1 顆星
16231,5 顆星
27265,1 顆星
29560,1 顆星
6498,5 顆星
16218,1 顆星
202,1 顆星
27735,1 顆星
7755,1 顆星
2060,5 顆星
8268,5 顆星
7582,5 顆星
25704,5 顆星
4086,5 顆星
11992,5 顆星
8840,5 顆星
4174,5 顆星
10936,5 顆星
27494,1 顆星
12503,5 顆星
10928,1 顆星
3870,5 顆星
4818,5 顆星
7431,4 顆星
20047,4 顆星
13647,1 顆星
8206,1 顆星
12637,5 顆星
25363,1 顆星
30443,5 顆星
12826,5 顆星
18915,1 顆星
15433,5 顆星
8079,1 顆星
19489,1 顆星
11273,5 顆星
26456,1 顆星
28244,1 顆星
20108,5 顆星
29294,1 顆星
12602,5 顆星
4333,1 顆星
19730,2 顆星
12067,5 顆星
5015,1 顆星
24162,1 顆星
851,1 顆星
7556,1 顆星
2614,5 顆星
1772,1 顆星
23627,1 顆星
20547,5 顆星
14542,5 顆星
28090,1 顆星
29837,1 顆星
16581,5 顆星
119,1 顆星
22883,1 顆星
23398,1 顆星
11804,5 顆星
20684,1 顆星
1044,5 顆星
22827,5 顆星
25100,5 顆星
10416,1 顆星
14969,1 顆星
15188,5 顆星
16493,5 顆星
16365,5 顆星
26771,1 顆星
18653,1 顆星
23124,2 顆星
19404,5 顆星
