index,pred
22767,1 顆星
7319,2 顆星
21958,4 顆星
3225,1 顆星
12367,3 顆星
28176,1 顆星
13188,5 顆星
28848,2 顆星
6726,4 顆星
2893,1 顆星
4862,4 顆星
2929,1 顆星
701,4 顆星
1375,1 顆星
8909,1 顆星
3720,5 顆星
13569,1 顆星
22009,5 顆星
7269,1 顆星
29750,4 顆星
9601,3 顆星
12922,1 顆星
5594,1 顆星
17672,5 顆星
25984,1 顆星
3689,1 顆星
2628,1 顆星
4693,1 顆星
6941,4 顆星
14521,5 顆星
3810,3 顆星
28243,1 顆星
13607,5 顆星
8460,1 顆星
25844,1 顆星
28603,1 顆星
14373,1 顆星
20023,5 顆星
18401,5 顆星
8686,1 顆星
22915,1 顆星
21625,3 顆星
10165,5 顆星
10669,1 顆星
9765,1 顆星
17233,1 顆星
4937,2 顆星
23185,1 顆星
11884,5 顆星
30144,1 顆星
23101,1 顆星
8999,1 顆星
1932,5 顆星
14150,1 顆星
15376,1 顆星
2567,1 顆星
21732,1 顆星
15859,5 顆星
17441,4 顆星
1778,4 顆星
9846,4 顆星
26069,3 顆星
8457,1 顆星
7696,1 顆星
11836,5 顆星
2786,1 顆星
9151,4 顆星
4659,5 顆星
9962,5 顆星
465,3 顆星
1467,1 顆星
28772,1 顆星
340,1 顆星
24349,1 顆星
3012,1 顆星
13734,4 顆星
25050,1 顆星
9090,3 顆星
30727,2 顆星
26605,4 顆星
25426,1 顆星
26136,1 顆星
19059,1 顆星
7091,5 顆星
17626,3 顆星
14499,1 顆星
21527,1 顆星
15994,5 顆星
17862,2 顆星
30636,4 顆星
25338,1 顆星
20211,1 顆星
21348,2 顆星
7744,2 顆星
16450,1 顆星
22467,1 顆星
21631,1 顆星
23201,2 顆星
29587,1 顆星
9212,5 顆星
3454,1 顆星
19312,5 顆星
24337,5 顆星
30853,1 顆星
27348,1 顆星
18835,1 顆星
5033,1 顆星
15803,5 顆星
11964,1 顆星
30577,1 顆星
21211,4 顆星
27709,1 顆星
28956,1 顆星
27307,5 顆星
4614,1 顆星
27621,1 顆星
18426,1 顆星
14663,1 顆星
16611,2 顆星
18624,1 顆星
13936,1 顆星
13826,5 顆星
2038,1 顆星
1974,1 顆星
18595,5 顆星
4042,1 顆星
3349,1 顆星
18435,1 顆星
2595,1 顆星
12479,1 顆星
11823,5 顆星
21130,3 顆星
25011,4 顆星
15312,1 顆星
10345,5 顆星
2265,1 顆星
10916,1 顆星
18631,1 顆星
8544,1 顆星
10917,1 顆星
17475,5 顆星
14403,1 顆星
28266,1 顆星
30415,1 顆星
167,3 顆星
11981,2 顆星
2607,1 顆星
5144,3 顆星
3426,5 顆星
1797,3 顆星
12472,1 顆星
31337,1 顆星
22438,1 顆星
22486,2 顆星
25257,1 顆星
11775,5 顆星
2552,5 顆星
14467,1 顆星
11446,1 顆星
12984,1 顆星
27304,1 顆星
9433,4 顆星
16360,4 顆星
7050,1 顆星
83,1 顆星
26952,1 顆星
15129,1 顆星
29102,4 顆星
11620,3 顆星
8968,4 顆星
126,3 顆星
7656,2 顆星
16948,1 顆星
11148,4 顆星
28841,5 顆星
10498,3 顆星
19616,5 顆星
23879,2 顆星
1497,5 顆星
17090,5 顆星
24693,4 顆星
30469,1 顆星
22973,5 顆星
586,1 顆星
23459,2 顆星
12505,1 顆星
6630,3 顆星
22695,1 顆星
24861,1 顆星
2238,3 顆星
31279,2 顆星
31246,3 顆星
23422,1 顆星
6957,5 顆星
7922,1 顆星
20231,1 顆星
21282,5 顆星
26312,2 顆星
24216,1 顆星
30258,1 顆星
23223,5 顆星
26096,2 顆星
17797,1 顆星
15022,5 顆星
29773,1 顆星
13493,1 顆星
6682,5 顆星
9127,5 顆星
22215,1 顆星
23628,1 顆星
21801,1 顆星
30364,1 顆星
18095,1 顆星
9180,4 顆星
11501,2 顆星
13477,1 顆星
28157,1 顆星
14729,1 顆星
26108,4 顆星
4640,2 顆星
12082,1 顆星
9340,5 顆星
506,1 顆星
12077,1 顆星
19648,3 顆星
12433,1 顆星
22378,1 顆星
30422,3 顆星
3215,1 顆星
26816,2 顆星
6644,4 顆星
2574,1 顆星
23158,1 顆星
5909,5 顆星
18817,1 顆星
2824,1 顆星
31135,1 顆星
31312,1 顆星
24629,3 顆星
22459,2 顆星
30680,5 顆星
15337,4 顆星
26644,5 顆星
24151,1 顆星
18084,1 顆星
17428,5 顆星
29175,1 顆星
27957,1 顆星
2416,4 顆星
11763,3 顆星
27185,4 顆星
8806,5 顆星
18748,5 顆星
5849,4 顆星
24054,1 顆星
12133,4 顆星
22738,1 顆星
12513,5 顆星
13286,3 顆星
24323,5 顆星
4236,1 顆星
15164,2 顆星
18698,5 顆星
30124,1 顆星
26560,1 顆星
10797,1 顆星
31432,1 顆星
20821,1 顆星
16398,4 顆星
18353,1 顆星
22750,5 顆星
28440,4 顆星
20846,5 顆星
5236,2 顆星
17579,5 顆星
4387,5 顆星
7734,1 顆星
18248,3 顆星
2143,5 顆星
20527,1 顆星
19067,4 顆星
12950,3 顆星
22844,1 顆星
25039,5 顆星
16582,5 顆星
19634,2 顆星
19860,2 顆星
10187,1 顆星
17964,5 顆星
890,1 顆星
29709,5 顆星
493,1 顆星
26326,5 顆星
18116,1 顆星
13005,5 顆星
8361,4 顆星
4776,3 顆星
15439,1 顆星
18935,5 顆星
1749,5 顆星
10807,1 顆星
15658,1 顆星
14793,1 顆星
12945,5 顆星
26511,5 顆星
29721,1 顆星
2862,1 顆星
3930,2 顆星
26753,3 顆星
3161,1 顆星
1817,1 顆星
4661,3 顆星
24221,4 顆星
28155,4 顆星
30766,2 顆星
12686,1 顆星
15463,1 顆星
9346,2 顆星
463,4 顆星
29542,5 顆星
16117,4 顆星
4490,4 顆星
13887,5 顆星
20925,5 顆星
18983,3 顆星
6978,5 顆星
16681,5 顆星
9771,5 顆星
20216,1 顆星
9505,1 顆星
10931,1 顆星
9671,1 顆星
9075,1 顆星
28326,1 顆星
15427,5 顆星
24777,5 顆星
28692,1 顆星
16244,5 顆星
11470,4 顆星
19560,5 顆星
17658,5 顆星
14699,2 顆星
21725,3 顆星
16223,1 顆星
31075,3 顆星
486,2 顆星
2851,3 顆星
26926,1 顆星
1970,1 顆星
27739,1 顆星
19683,4 顆星
10973,1 顆星
1774,4 顆星
28688,4 顆星
29637,3 顆星
914,1 顆星
12914,1 顆星
24388,1 顆星
6429,5 顆星
30757,1 顆星
4072,1 顆星
30428,5 顆星
5382,3 顆星
12269,1 顆星
13149,3 顆星
20032,2 顆星
9079,5 顆星
1,1 顆星
979,1 顆星
23436,1 顆星
17367,4 顆星
19284,1 顆星
8224,1 顆星
10387,4 顆星
18707,1 顆星
14190,1 顆星
5391,1 顆星
6710,4 顆星
25040,5 顆星
15919,1 顆星
25947,2 顆星
21493,1 顆星
8110,1 顆星
2803,2 顆星
13645,4 顆星
218,1 顆星
11936,3 顆星
28651,2 顆星
19761,1 顆星
17616,4 顆星
27318,1 顆星
22657,2 顆星
6583,5 顆星
25161,1 顆星
20742,1 顆星
27487,1 顆星
10074,1 顆星
28904,1 顆星
30000,1 顆星
27005,4 顆星
22870,1 顆星
14707,1 顆星
23241,5 顆星
23499,3 顆星
10405,1 顆星
11368,4 顆星
15351,1 顆星
25421,1 顆星
31127,1 顆星
12909,5 顆星
1729,1 顆星
16970,4 顆星
8195,5 顆星
21270,1 顆星
9862,4 顆星
7032,1 顆星
25601,2 顆星
367,3 顆星
9214,5 顆星
25645,1 顆星
28151,1 顆星
29009,1 顆星
995,1 顆星
12730,1 顆星
15545,2 顆星
27118,2 顆星
5159,5 顆星
21109,5 顆星
31304,5 顆星
11577,5 顆星
21921,1 顆星
9610,5 顆星
1215,2 顆星
27419,1 顆星
10648,1 顆星
6749,4 顆星
7736,1 顆星
20159,5 顆星
6260,3 顆星
16044,1 顆星
19549,2 顆星
24692,1 顆星
10233,1 顆星
8388,2 顆星
29249,3 顆星
307,2 顆星
1061,2 顆星
23331,1 顆星
16355,2 顆星
15749,1 顆星
26048,5 顆星
393,1 顆星
7328,1 顆星
5895,2 顆星
27187,2 顆星
7470,4 顆星
6464,5 顆星
16764,4 顆星
31046,4 顆星
14601,1 顆星
18275,2 顆星
3034,4 顆星
4964,2 顆星
719,5 顆星
10889,1 顆星
6374,1 顆星
2344,1 顆星
21333,5 顆星
21570,2 顆星
7694,4 顆星
14501,1 顆星
2936,1 顆星
6521,1 顆星
16165,5 顆星
2196,4 顆星
1631,1 顆星
2302,1 顆星
1918,1 顆星
29501,1 顆星
26033,1 顆星
28054,5 顆星
27775,1 顆星
9365,2 顆星
12937,1 顆星
28735,1 顆星
18614,5 顆星
18490,5 顆星
29893,1 顆星
23714,5 顆星
7925,5 顆星
19674,3 顆星
743,1 顆星
30912,5 顆星
8814,1 顆星
26434,1 顆星
14512,5 顆星
17050,2 顆星
25154,5 顆星
30749,1 顆星
20435,4 顆星
15879,1 顆星
8676,1 顆星
27908,1 顆星
13114,5 顆星
19115,5 顆星
19917,1 顆星
23349,1 顆星
16296,5 顆星
15989,2 顆星
20401,1 顆星
3562,1 顆星
22709,2 顆星
13170,1 顆星
1094,2 顆星
18606,2 顆星
5615,5 顆星
2165,5 顆星
19633,5 顆星
25333,1 顆星
14834,1 顆星
8521,3 顆星
27909,1 顆星
23116,1 顆星
17961,5 顆星
12309,2 顆星
13383,1 顆星
18973,4 顆星
18590,4 顆星
8288,1 顆星
23724,5 顆星
8264,4 顆星
3938,2 顆星
5661,1 顆星
6450,5 顆星
13920,1 顆星
25659,3 顆星
6064,2 顆星
17071,2 顆星
13470,1 顆星
30721,4 顆星
1229,1 顆星
12825,1 顆星
17330,1 顆星
4982,3 顆星
11672,5 顆星
2202,1 顆星
9152,1 顆星
26021,4 顆星
4302,3 顆星
27951,5 顆星
5491,5 顆星
27643,2 顆星
1725,1 顆星
15495,2 顆星
11043,4 顆星
22067,3 顆星
13058,1 顆星
26934,4 顆星
30329,5 顆星
17304,2 顆星
31282,4 顆星
2298,2 顆星
7277,1 顆星
13773,5 顆星
6942,1 顆星
22395,2 顆星
3299,5 顆星
11859,3 顆星
29883,1 顆星
11345,1 顆星
11536,1 顆星
28910,2 顆星
12943,1 顆星
11570,4 顆星
15049,2 顆星
19769,1 顆星
28564,1 顆星
26712,4 顆星
29178,2 顆星
25500,4 顆星
21297,5 顆星
14832,1 顆星
22117,1 顆星
6109,1 顆星
28059,1 顆星
31280,2 顆星
12365,2 顆星
19473,5 顆星
19701,5 顆星
5309,2 顆星
6544,1 顆星
206,2 顆星
936,1 顆星
2505,5 顆星
1893,5 顆星
21286,1 顆星
17385,1 顆星
30693,1 顆星
12301,5 顆星
22124,4 顆星
16553,2 顆星
18593,1 顆星
9165,3 顆星
15107,5 顆星
726,5 顆星
5530,5 顆星
20926,1 顆星
6298,5 顆星
13338,3 顆星
12371,1 顆星
22071,1 顆星
9954,5 顆星
11353,1 顆星
20835,5 顆星
19689,1 顆星
11162,1 顆星
14426,3 顆星
2358,4 顆星
6441,2 顆星
25976,1 顆星
25072,5 顆星
18937,5 顆星
1158,1 顆星
29223,1 顆星
10647,1 顆星
7322,1 顆星
21148,5 顆星
2502,1 顆星
12708,5 顆星
21558,5 顆星
15845,1 顆星
3018,1 顆星
7988,1 顆星
28979,1 顆星
6574,5 顆星
20288,1 顆星
27197,1 顆星
1790,2 顆星
29557,1 顆星
9744,1 顆星
9702,1 顆星
30816,4 顆星
4711,2 顆星
765,1 顆星
19434,5 顆星
15676,1 顆星
21201,1 顆星
5830,1 顆星
478,5 顆星
25255,4 顆星
11456,1 顆星
19531,4 顆星
4276,3 顆星
31247,1 顆星
11133,1 顆星
26107,2 顆星
1106,1 顆星
29493,1 顆星
20078,5 顆星
6705,5 顆星
25021,5 顆星
6525,4 顆星
16406,4 顆星
20900,1 顆星
27940,1 顆星
30107,1 顆星
30202,3 顆星
5666,1 顆星
6144,1 顆星
24113,1 顆星
16601,3 顆星
10164,1 顆星
49,5 顆星
23086,1 顆星
21946,1 顆星
4687,4 顆星
31303,1 顆星
13237,5 顆星
30192,2 顆星
30847,3 顆星
29258,1 顆星
5765,5 顆星
29666,1 顆星
30580,5 顆星
11789,1 顆星
18180,5 顆星
12535,2 顆星
14648,1 顆星
13715,1 顆星
25702,5 顆星
23239,2 顆星
26802,3 顆星
7209,5 顆星
14121,2 顆星
14152,5 顆星
24384,1 顆星
15923,5 顆星
16910,5 顆星
12461,4 顆星
8203,2 顆星
30102,4 顆星
7057,2 顆星
20778,1 顆星
12159,3 顆星
8665,5 顆星
22820,1 顆星
26061,1 顆星
3715,4 顆星
21749,5 顆星
11226,4 顆星
3790,1 顆星
29083,2 顆星
16648,1 顆星
18238,1 顆星
27907,1 顆星
7437,1 顆星
571,1 顆星
2772,2 顆星
2447,2 顆星
14749,1 顆星
13660,1 顆星
26410,4 顆星
18705,5 顆星
13215,5 顆星
25625,1 顆星
8732,2 顆星
6560,4 顆星
21997,1 顆星
2923,3 顆星
23444,4 顆星
1494,3 顆星
29299,1 顆星
14966,1 顆星
1840,5 顆星
8551,2 顆星
11855,2 顆星
9479,4 顆星
24199,5 顆星
18542,1 顆星
1441,5 顆星
28306,1 顆星
26904,4 顆星
3627,1 顆星
6216,3 顆星
20934,1 顆星
30902,4 顆星
660,5 顆星
1743,4 顆星
2839,1 顆星
3729,4 顆星
2058,5 顆星
15297,4 顆星
5754,1 顆星
9903,1 顆星
19589,5 顆星
15578,1 顆星
22967,5 顆星
26144,1 顆星
4136,1 顆星
18711,1 顆星
20621,1 顆星
17000,4 顆星
12704,1 顆星
5518,4 顆星
11101,1 顆星
8782,3 顆星
6632,5 顆星
23636,1 顆星
12932,4 顆星
21254,1 顆星
13222,5 顆星
18917,1 顆星
29486,3 顆星
6275,4 顆星
15860,1 顆星
15531,1 顆星
25312,1 顆星
21644,1 顆星
22305,2 顆星
14259,1 顆星
6277,1 顆星
12560,5 顆星
9905,4 顆星
4478,5 顆星
25018,1 顆星
8419,1 顆星
28147,1 顆星
11831,4 顆星
25290,1 顆星
7787,1 顆星
13311,4 顆星
23308,1 顆星
4393,1 顆星
27012,2 顆星
2117,1 顆星
10047,5 顆星
7042,2 顆星
17364,5 顆星
7024,4 顆星
25732,2 顆星
10620,5 顆星
17612,1 顆星
10562,1 顆星
635,5 顆星
4768,3 顆星
422,4 顆星
17568,1 顆星
24348,3 顆星
16836,1 顆星
11637,4 顆星
20299,5 顆星
25414,1 顆星
3374,1 顆星
15838,2 顆星
31321,1 顆星
22173,1 顆星
18250,1 顆星
5999,1 顆星
1000,2 顆星
17300,1 顆星
739,5 顆星
28710,3 顆星
5188,5 顆星
28078,4 顆星
26642,2 顆星
17836,1 顆星
21554,5 顆星
25681,1 顆星
19508,1 顆星
21400,1 顆星
12347,2 顆星
15084,2 顆星
13038,1 顆星
1157,5 顆星
811,1 顆星
12756,2 顆星
26509,5 顆星
22301,1 顆星
15179,2 顆星
19510,5 顆星
25382,1 顆星
25445,1 顆星
3561,2 顆星
5790,5 顆星
9708,1 顆星
10450,1 顆星
15491,1 顆星
29328,1 顆星
3662,5 顆星
12225,2 顆星
9696,3 顆星
22947,4 顆星
8328,1 顆星
9465,5 顆星
28513,1 顆星
1786,3 顆星
29063,1 顆星
2018,1 顆星
6772,4 顆星
15133,3 顆星
6645,1 顆星
19126,1 顆星
10804,4 顆星
18634,4 顆星
8941,2 顆星
21131,2 顆星
9543,1 顆星
2032,1 顆星
25188,5 顆星
9750,5 顆星
10307,2 顆星
21955,1 顆星
28487,4 顆星
27001,5 顆星
17743,1 顆星
10517,1 顆星
23287,1 顆星
27900,5 顆星
1352,1 顆星
9101,4 顆星
9276,2 顆星
25360,3 顆星
30363,5 顆星
23305,2 顆星
31455,1 顆星
7345,2 顆星
29527,1 顆星
26065,1 顆星
4732,5 顆星
7727,1 顆星
12376,5 顆星
28210,2 顆星
891,2 顆星
12622,2 顆星
2206,1 顆星
28116,5 顆星
21690,1 顆星
3369,4 顆星
7921,1 顆星
25411,1 顆星
15714,1 顆星
3029,5 顆星
8410,1 顆星
30358,1 顆星
6456,2 顆星
146,1 顆星
16831,5 顆星
26269,5 顆星
13886,5 顆星
25649,1 顆星
13891,1 顆星
12991,4 顆星
1883,5 顆星
14412,5 顆星
24471,5 顆星
28605,1 顆星
16280,5 顆星
4605,1 顆星
12912,1 顆星
31224,5 顆星
27084,5 顆星
22964,2 顆星
4902,1 顆星
12723,1 顆星
28493,1 顆星
3782,4 顆星
21786,1 顆星
14858,1 顆星
28585,4 顆星
20095,1 顆星
7798,5 顆星
25345,1 顆星
27447,2 顆星
30377,1 顆星
10626,1 顆星
17773,1 顆星
18765,1 顆星
8185,1 顆星
10349,5 顆星
29748,1 顆星
7657,3 顆星
1144,1 顆星
2781,5 顆星
11308,1 顆星
4438,1 顆星
9979,1 顆星
8466,1 顆星
20368,1 顆星
29055,1 顆星
8072,2 顆星
16586,1 顆星
7683,1 顆星
4089,1 顆星
15532,1 顆星
18656,1 顆星
24779,1 顆星
18339,2 顆星
24630,1 顆星
1683,2 顆星
3427,4 顆星
26462,4 顆星
28032,1 顆星
23095,3 顆星
12552,5 顆星
31064,5 顆星
1121,5 顆星
6539,3 顆星
394,1 顆星
3853,3 顆星
28548,4 顆星
25395,5 顆星
24498,1 顆星
25914,3 顆星
17055,1 顆星
17325,5 顆星
8557,4 顆星
15920,1 顆星
19742,5 顆星
29280,1 顆星
11734,1 顆星
11091,1 顆星
25910,1 顆星
3380,1 顆星
19141,5 顆星
14459,1 顆星
6129,5 顆星
17991,1 顆星
11419,1 顆星
28341,1 顆星
24754,4 顆星
29619,1 顆星
18041,3 顆星
2917,4 顆星
21359,5 顆星
31445,1 顆星
29640,1 顆星
25589,4 顆星
27268,3 顆星
27672,2 顆星
168,1 顆星
16074,4 顆星
17916,2 顆星
256,1 顆星
1189,1 顆星
2941,3 顆星
22005,1 顆星
2193,1 顆星
25506,1 顆星
21613,1 顆星
16507,4 顆星
11111,1 顆星
14066,2 顆星
29261,1 顆星
10860,1 顆星
11824,5 顆星
26850,2 顆星
12804,1 顆星
8818,1 顆星
29060,5 顆星
22677,1 顆星
13297,2 顆星
1849,1 顆星
9551,1 顆星
9073,2 顆星
23260,1 顆星
24615,4 顆星
28127,1 顆星
22088,5 顆星
28254,2 顆星
54,1 顆星
18138,2 顆星
8042,5 顆星
26989,3 顆星
4325,1 顆星
8939,5 顆星
16225,3 顆星
16566,5 顆星
13006,5 顆星
24876,1 顆星
1634,1 顆星
17684,5 顆星
23153,4 顆星
1112,5 顆星
8767,5 顆星
6447,1 顆星
28375,5 顆星
5199,1 顆星
7910,1 顆星
26374,1 顆星
5439,1 顆星
1752,3 顆星
25833,1 顆星
23068,1 顆星
17351,4 顆星
17298,3 顆星
26445,1 顆星
10518,5 顆星
28995,1 顆星
27061,1 顆星
27832,1 顆星
30686,2 顆星
28152,4 顆星
20236,5 顆星
3243,1 顆星
648,2 顆星
17044,4 顆星
5897,4 顆星
25936,5 顆星
15421,1 顆星
30253,1 顆星
18322,1 顆星
2911,5 顆星
20011,4 顆星
27446,5 顆星
7023,1 顆星
18376,1 顆星
19020,5 顆星
24146,3 顆星
29816,1 顆星
12388,1 顆星
17971,5 顆星
2123,1 顆星
24002,4 顆星
24140,2 顆星
18245,2 顆星
20097,5 顆星
13015,1 顆星
28442,1 顆星
15560,2 顆星
573,4 顆星
29476,3 顆星
26630,2 顆星
21598,1 顆星
13837,3 顆星
18024,1 顆星
18533,5 顆星
6882,1 顆星
306,1 顆星
3352,2 顆星
29899,1 顆星
15069,1 顆星
7645,1 顆星
31101,5 顆星
27095,1 顆星
5316,1 顆星
12561,1 顆星
16289,4 顆星
2747,3 顆星
8293,3 顆星
29544,1 顆星
25384,1 顆星
21024,1 顆星
13875,1 顆星
1747,1 顆星
25002,2 顆星
17651,4 顆星
31028,5 顆星
15901,2 顆星
21877,1 顆星
27288,1 顆星
8997,2 顆星
23679,1 顆星
16541,5 顆星
25092,2 顆星
17549,5 顆星
9955,1 顆星
12357,5 顆星
21780,3 顆星
19832,1 顆星
21051,2 顆星
12573,3 顆星
19592,1 顆星
23338,5 顆星
5819,1 顆星
6538,1 顆星
7984,1 顆星
19191,5 顆星
14768,1 顆星
16233,1 顆星
30708,5 顆星
15591,1 顆星
11113,1 顆星
20224,2 顆星
7611,5 顆星
17621,5 顆星
2608,1 顆星
29820,1 顆星
19452,5 顆星
7803,2 顆星
21027,3 顆星
22922,1 顆星
2715,1 顆星
17832,1 顆星
11578,4 顆星
9948,2 顆星
20348,2 顆星
27757,5 顆星
29957,5 顆星
24643,3 顆星
2658,1 顆星
13863,1 顆星
6971,1 顆星
22198,4 顆星
9826,4 顆星
2696,5 顆星
1649,1 顆星
9827,1 顆星
23569,1 顆星
19569,3 顆星
26977,3 顆星
30743,1 顆星
19401,5 顆星
23670,1 顆星
26738,3 顆星
2622,5 顆星
6648,3 顆星
11046,1 顆星
30332,1 顆星
2468,1 顆星
12346,4 顆星
22241,1 顆星
19372,5 顆星
19000,1 顆星
26160,1 顆星
31134,5 顆星
19796,5 顆星
13155,2 顆星
4127,1 顆星
6164,4 顆星
4126,2 顆星
17447,1 顆星
14410,3 顆星
23252,1 顆星
18512,1 顆星
26298,5 顆星
7795,3 顆星
15881,1 顆星
23953,1 顆星
27639,1 顆星
4083,2 顆星
24316,1 顆星
16639,3 顆星
22997,3 顆星
23232,1 顆星
8718,2 顆星
7551,5 顆星
24053,1 顆星
17049,3 顆星
28171,1 顆星
7783,1 顆星
10107,1 顆星
19896,3 顆星
22251,1 顆星
5757,1 顆星
374,2 顆星
18506,1 顆星
18217,4 顆星
12578,4 顆星
20986,1 顆星
21977,1 顆星
9676,1 顆星
9860,1 顆星
18902,1 顆星
13140,5 顆星
16292,2 顆星
19522,2 顆星
25937,5 顆星
4728,1 顆星
30684,3 顆星
30320,4 顆星
15012,3 顆星
1318,1 顆星
26109,1 顆星
17406,1 顆星
20297,2 顆星
2072,4 顆星
5314,3 顆星
28991,5 顆星
13585,4 顆星
15460,2 顆星
13404,1 顆星
9194,2 顆星
16852,5 顆星
12131,1 顆星
22030,4 顆星
17929,5 顆星
16378,5 顆星
19160,5 顆星
3819,5 顆星
9867,1 顆星
16356,5 顆星
220,1 顆星
3670,5 顆星
17346,5 顆星
13362,5 顆星
11947,1 顆星
23559,3 顆星
22228,1 顆星
22824,1 顆星
20106,3 顆星
9025,1 顆星
17914,1 顆星
30368,1 顆星
9096,2 顆星
30375,5 顆星
12610,2 顆星
16096,3 顆星
25060,1 顆星
18696,3 顆星
2920,1 顆星
21233,5 顆星
30576,1 顆星
5948,1 顆星
11516,4 顆星
8541,1 顆星
30484,5 顆星
13310,1 顆星
25083,1 顆星
4911,2 顆星
19541,1 顆星
24494,4 顆星
27868,1 顆星
1485,1 顆星
8887,1 顆星
177,1 顆星
18827,2 顆星
1450,1 顆星
13417,2 顆星
1976,2 顆星
4949,3 顆星
7609,2 顆星
663,3 顆星
15539,3 顆星
20988,1 顆星
21533,1 顆星
21391,1 顆星
23110,5 顆星
5418,4 顆星
2558,4 顆星
1058,1 顆星
7481,2 顆星
26304,4 顆星
9504,5 顆星
1522,5 顆星
15587,1 顆星
26258,5 顆星
24552,3 顆星
1593,4 顆星
11828,1 顆星
31401,2 顆星
7461,2 顆星
28170,1 顆星
17476,2 顆星
26623,2 顆星
28624,1 顆星
9057,3 顆星
8666,1 顆星
25283,5 顆星
25110,1 顆星
30437,1 顆星
22769,3 顆星
16144,1 顆星
7964,2 顆星
8484,1 顆星
12302,5 顆星
6420,1 顆星
11210,1 顆星
14030,1 顆星
2017,1 顆星
9682,5 顆星
20116,3 顆星
7868,1 顆星
22867,1 顆星
27624,1 顆星
2008,1 顆星
950,5 顆星
1237,2 顆星
17767,5 顆星
1931,5 顆星
15145,2 顆星
24639,1 顆星
7623,1 顆星
14464,5 顆星
11361,1 顆星
20016,5 顆星
1635,3 顆星
4819,5 顆星
17326,4 顆星
26609,1 顆星
5767,5 顆星
8096,1 顆星
17708,2 顆星
10292,1 顆星
16419,2 顆星
789,1 顆星
24213,1 顆星
10152,3 顆星
5078,5 顆星
24013,1 顆星
19941,4 顆星
13633,1 顆星
16442,1 顆星
22794,1 顆星
8744,1 顆星
24903,5 顆星
23497,1 顆星
8875,5 顆星
7021,1 顆星
1703,1 顆星
9319,1 顆星
23567,5 顆星
14416,1 顆星
26034,3 顆星
12157,1 顆星
14550,1 顆星
8658,5 顆星
20012,3 顆星
23992,2 顆星
23458,5 顆星
14363,1 顆星
15561,1 顆星
21389,2 顆星
13847,1 顆星
11700,4 顆星
6943,2 顆星
12321,2 顆星
19523,2 顆星
17257,5 顆星
349,2 顆星
28099,5 顆星
18849,1 顆星
16235,2 顆星
16470,1 顆星
19601,5 顆星
7499,5 顆星
11306,3 顆星
24465,5 顆星
11077,2 顆星
18681,1 顆星
3733,1 顆星
8566,5 顆星
13753,1 顆星
3092,1 顆星
7923,1 顆星
19530,2 顆星
14093,5 顆星
12280,2 顆星
1823,5 顆星
29056,5 顆星
1796,2 顆星
8512,2 顆星
18924,4 顆星
18293,1 顆星
25491,1 顆星
5764,5 顆星
19711,1 顆星
17324,1 顆星
31047,1 顆星
31296,4 顆星
13158,5 顆星
5483,5 顆星
8180,1 顆星
28596,4 顆星
17135,1 顆星
24462,1 顆星
23164,1 顆星
23794,1 顆星
9175,4 顆星
29131,4 顆星
1024,4 顆星
24713,1 顆星
13309,1 顆星
8692,5 顆星
16427,5 顆星
6986,3 顆星
11614,5 顆星
6011,2 顆星
5096,4 顆星
6347,1 顆星
3731,5 顆星
16340,1 顆星
9248,1 顆星
22527,5 顆星
18824,1 顆星
5349,4 顆星
10044,4 顆星
12395,2 顆星
28609,1 顆星
19480,1 顆星
3320,3 顆星
13567,5 顆星
29983,5 顆星
20811,1 顆星
7888,1 顆星
16967,1 顆星
5896,5 顆星
7698,1 顆星
17620,1 顆星
11541,4 顆星
3390,2 顆星
29905,1 顆星
28292,1 顆星
751,5 顆星
26275,3 顆星
15216,5 顆星
23074,2 顆星
29702,2 顆星
12799,3 顆星
23722,1 顆星
22536,4 顆星
16809,5 顆星
7001,3 顆星
1434,1 顆星
6911,3 顆星
9081,5 顆星
29809,1 顆星
13505,1 顆星
10791,1 顆星
27568,1 顆星
11692,1 顆星
14193,2 顆星
5933,5 顆星
18427,5 顆星
10168,3 顆星
4014,4 顆星
20220,4 顆星
20033,5 顆星
27391,3 顆星
22320,1 顆星
16231,3 顆星
27265,1 顆星
29560,1 顆星
6498,5 顆星
16218,1 顆星
202,1 顆星
27735,1 顆星
7755,1 顆星
2060,5 顆星
8268,2 顆星
7582,5 顆星
25704,5 顆星
4086,3 顆星
11992,1 顆星
8840,4 顆星
4174,2 顆星
10936,1 顆星
27494,1 顆星
12503,4 顆星
10928,1 顆星
3870,5 顆星
4818,5 顆星
7431,5 顆星
20047,5 顆星
13647,1 顆星
8206,1 顆星
12637,1 顆星
25363,5 顆星
30443,5 顆星
12826,4 顆星
18915,2 顆星
15433,4 顆星
8079,5 顆星
19489,4 顆星
11273,4 顆星
26456,1 顆星
28244,5 顆星
20108,1 顆星
29294,5 顆星
12602,5 顆星
4333,4 顆星
19730,3 顆星
12067,4 顆星
5015,1 顆星
24162,5 顆星
851,1 顆星
7556,5 顆星
2614,1 顆星
1772,1 顆星
23627,1 顆星
20547,1 顆星
14542,1 顆星
28090,1 顆星
29837,1 顆星
16581,1 顆星
119,1 顆星
22883,2 顆星
23398,1 顆星
11804,2 顆星
20684,5 顆星
1044,5 顆星
22827,1 顆星
25100,1 顆星
10416,1 顆星
14969,3 顆星
15188,2 顆星
16493,5 顆星
16365,2 顆星
26771,1 顆星
18653,1 顆星
23124,1 顆星
19404,2 顆星
